source_ip,destination_ip,destination_port,protocol,bytes_in,bytes_out,action,timestamp,connection_count,label,request_uri,user_agent
192.168.7.115,1.1.1.1,80,UDP,1605,1340,ALLOW,2025-09-22T09:49:03.700834Z,1,normal,,
192.168.9.50,192.168.7.196,443,TCP,3485,726,ALLOW,2025-09-22T17:08:24.700834Z,2,normal,,
192.168.1.163,192.168.4.26,443,TCP,162,134,ALLOW,2025-09-28T01:06:15.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,90,73,DROP,2025-09-25T02:06:58.716190Z,21,brute_force,,
192.168.7.58,192.168.6.205,443,TCP,956,655,ALLOW,2025-09-22T09:00:19.700834Z,2,normal,,
192.168.8.49,192.168.3.139,53,TCP,120,419,ALLOW,2025-09-24T19:09:37.700834Z,2,normal,,
18.12.170.59,192.168.2.251,230,TCP,0,10,REJECT,2025-09-24T01:57:22.713227Z,1,port_scan,,
192.168.8.72,192.168.8.64,443,TCP,359,241,ALLOW,2025-09-25T17:13:30.700834Z,5,normal,,
18.12.170.59,192.168.2.251,630,TCP,7,0,REJECT,2025-09-24T01:54:07.713227Z,1,port_scan,,
192.168.7.100,192.168.5.71,443,TCP,917,75,ALLOW,2025-09-28T14:10:25.700834Z,3,normal,,
192.168.7.115,192.168.6.28,53,TCP,518,113,ALLOW,2025-09-27T03:40:24.700834Z,5,normal,,
41.203.175.109,192.168.5.71,80,HTTP,298,212,ALLOW,2025-09-27T02:01:48.714579Z,5,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",Python-urllib/3.8
192.168.6.214,192.168.8.218,53,TCP,102,318,ALLOW,2025-09-24T20:07:40.700834Z,2,normal,,
192.168.7.196,192.168.3.81,22,TCP,2828,1696,ALLOW,2025-09-22T13:11:08.700834Z,2,normal,,
192.168.6.214,192.168.1.230,53,TCP,4105,699,ALLOW,2025-09-25T14:01:46.700834Z,3,normal,,
192.168.7.115,192.168.5.121,443,UDP,705,273,ALLOW,2025-09-22T18:35:18.700834Z,5,normal,,
192.168.9.50,192.168.3.81,443,TCP,838,25,ALLOW,2025-09-27T10:45:41.700834Z,1,normal,,
192.168.9.35,192.168.9.35,22,TCP,605,195,ALLOW,2025-09-28T04:52:59.700834Z,1,normal,,
192.168.3.27,192.168.8.218,80,TCP,3976,1675,ALLOW,2025-09-24T16:05:46.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,90,41,DENY,2025-09-25T02:28:24.716190Z,11,brute_force,,
192.168.1.68,192.168.9.165,22,TCP,938,288,ALLOW,2025-09-25T18:10:24.700834Z,1,normal,,
192.168.5.225,192.168.6.205,443,TCP,219,314,ALLOW,2025-09-24T23:46:00.700834Z,5,normal,,
192.168.9.165,192.168.4.58,53,TCP,104,445,ALLOW,2025-09-23T06:51:45.700834Z,2,normal,,
18.12.170.59,192.168.2.251,490,TCP,46,40,DROP,2025-09-24T01:54:59.713227Z,1,port_scan,,
192.168.10.73,192.168.3.42,53,TCP,738,321,ALLOW,2025-09-25T00:16:46.700834Z,2,normal,,
192.168.6.24,192.168.2.73,53,TCP,483,245,ALLOW,2025-09-28T03:08:42.700834Z,2,normal,,
41.203.175.109,192.168.5.71,80,HTTP,556,191,ALLOW,2025-09-27T02:54:49.714579Z,6,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",curl/7.68.0
137.187.63.42,192.168.2.73,22,SSH,188,95,DENY,2025-09-25T02:16:43.716190Z,10,brute_force,,
192.168.2.232,192.168.2.191,53,TCP,739,352,ALLOW,2025-09-27T06:15:25.700834Z,4,normal,,
41.179.109.88,192.168.5.121,443,TCP,79,0,DROP,2025-09-26T01:53:00.712017Z,189,dos_attack,,
192.168.1.230,192.168.2.73,80,UDP,4875,762,ALLOW,2025-09-25T12:42:57.700834Z,5,normal,,
192.168.3.139,192.168.2.232,443,TCP,736,492,ALLOW,2025-09-24T05:12:32.700834Z,3,normal,,
192.168.7.115,192.168.8.83,80,TCP,2734,425,ALLOW,2025-09-26T16:58:00.700834Z,1,normal,,
192.168.9.125,192.168.10.162,443,TCP,298,56,ALLOW,2025-09-28T10:32:57.700834Z,3,normal,,
192.168.5.181,192.168.10.252,53,TCP,1735,1453,ALLOW,2025-09-22T14:55:21.700834Z,1,normal,,
192.168.5.121,192.168.5.145,443,UDP,2583,1911,ALLOW,2025-09-24T14:41:40.700834Z,1,normal,,
192.168.7.241,192.168.8.231,53,UDP,3151,1051,ALLOW,2025-09-22T10:45:11.700834Z,4,normal,,
192.168.2.25,192.168.8.49,443,TCP,2322,158,ALLOW,2025-09-24T12:18:29.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,102,83,DROP,2025-09-25T02:16:09.716190Z,46,brute_force,,
192.168.7.58,192.168.5.181,22,UDP,253,63,ALLOW,2025-09-26T01:15:56.700834Z,4,normal,,
192.168.8.252,192.168.6.38,443,TCP,970,87,ALLOW,2025-09-24T06:28:57.700834Z,1,normal,,
192.168.5.121,192.168.1.38,80,UDP,3225,1746,ALLOW,2025-09-24T09:49:52.700834Z,4,normal,,
192.168.5.112,91.54.172.69,443,TCP,343,67920,ALLOW,2025-09-28T03:37:52.715521Z,1,data_exfiltration,,
192.168.4.24,192.168.8.64,443,UDP,246,235,ALLOW,2025-09-28T19:20:07.700834Z,5,normal,,
41.203.175.109,192.168.5.71,80,HTTP,479,117,DROP,2025-09-27T02:54:16.714579Z,8,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",sqlmap/1.4.12
192.168.6.205,192.168.10.162,80,TCP,4820,831,ALLOW,2025-09-25T17:20:49.700834Z,3,normal,,
18.12.170.59,192.168.2.251,90,TCP,42,39,DROP,2025-09-24T01:58:32.713227Z,1,port_scan,,
192.168.5.181,1.1.1.1,22,TCP,892,856,ALLOW,2025-09-23T12:27:26.700834Z,5,normal,,
192.168.7.77,192.168.4.24,53,TCP,383,65,ALLOW,2025-09-23T21:14:43.700834Z,4,normal,,
18.12.170.59,192.168.2.251,130,TCP,2,34,REJECT,2025-09-24T02:02:07.713227Z,1,port_scan,,
192.168.1.71,192.168.6.234,22,TCP,855,221,ALLOW,2025-09-27T07:39:41.700834Z,1,normal,,
41.203.175.109,192.168.5.71,80,HTTP,525,310,DROP,2025-09-27T02:15:48.714579Z,8,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",Python-urllib/3.8
192.168.2.227,192.168.10.73,80,TCP,2623,683,ALLOW,2025-09-22T16:47:46.700834Z,3,normal,,
18.12.170.59,192.168.2.251,410,TCP,45,14,DROP,2025-09-24T02:11:49.713227Z,1,port_scan,,
192.168.7.188,192.168.3.27,22,TCP,813,498,ALLOW,2025-09-25T18:12:27.700834Z,2,normal,,
192.168.5.112,91.54.172.69,443,TCP,170,91117,ALLOW,2025-09-28T02:04:16.715521Z,3,data_exfiltration,,
192.168.1.140,192.168.7.241,53,TCP,410,537,ALLOW,2025-09-26T15:17:44.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,195,21,DROP,2025-09-25T02:14:52.716190Z,31,brute_force,,
192.168.9.203,192.168.3.42,443,TCP,4395,354,ALLOW,2025-09-23T09:01:18.700834Z,3,normal,,
192.168.5.181,192.168.5.112,443,TCP,700,218,ALLOW,2025-09-27T18:47:16.700834Z,3,normal,,
192.168.8.231,192.168.2.123,443,TCP,726,96,ALLOW,2025-09-22T01:54:17.700834Z,4,normal,,
192.168.10.198,192.168.9.70,53,TCP,106,283,ALLOW,2025-09-26T03:37:45.700834Z,1,normal,,
137.187.63.42,192.168.2.73,22,SSH,75,65,DENY,2025-09-25T02:04:06.716190Z,29,brute_force,,
192.168.1.159,192.168.1.163,22,TCP,213,423,ALLOW,2025-09-25T02:08:06.700834Z,1,normal,,
192.168.5.112,91.54.172.69,21,TCP,253,5649,ALLOW,2025-09-28T08:16:51.715521Z,2,data_exfiltration,,
192.168.6.24,192.168.9.179,22,UDP,700,295,ALLOW,2025-09-24T07:57:20.700834Z,5,normal,,
192.168.10.252,192.168.2.191,443,UDP,4523,1206,ALLOW,2025-09-22T13:50:46.700834Z,2,normal,,
192.168.4.49,192.168.10.151,53,UDP,890,223,ALLOW,2025-09-23T19:50:59.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,128,43,DROP,2025-09-25T01:56:56.716190Z,11,brute_force,,
192.168.1.38,192.168.10.157,53,UDP,250,116,ALLOW,2025-09-25T03:55:05.700834Z,4,normal,,
192.168.1.230,192.168.6.234,22,UDP,746,284,ALLOW,2025-09-27T12:54:56.700834Z,2,normal,,
192.168.2.232,192.168.10.27,22,TCP,757,141,ALLOW,2025-09-26T21:08:02.700834Z,3,normal,,
192.168.8.216,192.168.1.254,443,UDP,204,23,ALLOW,2025-09-28T17:02:52.700834Z,5,normal,,
192.168.1.71,192.168.3.81,443,TCP,1698,1508,ALLOW,2025-09-25T15:26:41.700834Z,2,normal,,
18.12.170.59,192.168.2.251,840,TCP,35,30,DROP,2025-09-24T01:54:11.713227Z,1,port_scan,,
192.168.3.126,192.168.1.140,53,TCP,627,346,ALLOW,2025-09-26T23:56:55.700834Z,1,normal,,
192.168.1.182,192.168.6.234,22,TCP,878,48,ALLOW,2025-09-28T06:30:31.700834Z,4,normal,,
192.168.6.24,192.168.1.71,22,UDP,742,237,ALLOW,2025-09-23T02:06:02.700834Z,1,normal,,
192.168.7.58,192.168.2.73,53,TCP,399,26,ALLOW,2025-09-28T05:13:22.700834Z,4,normal,,
192.168.10.252,192.168.8.138,443,UDP,442,375,ALLOW,2025-09-23T21:47:01.700834Z,1,normal,,
192.168.3.42,192.168.2.232,53,TCP,791,444,ALLOW,2025-09-23T04:46:59.700834Z,4,normal,,
192.168.4.85,192.168.4.24,443,TCP,837,147,ALLOW,2025-09-23T02:36:14.700834Z,2,normal,,
192.168.4.24,1.1.1.1,53,UDP,759,483,ALLOW,2025-09-24T04:55:41.700834Z,2,normal,,
192.168.3.27,192.168.6.122,53,UDP,899,160,ALLOW,2025-09-28T09:42:43.700834Z,4,normal,,
192.168.7.115,192.168.8.49,80,TCP,747,759,ALLOW,2025-09-22T14:06:13.700834Z,4,normal,,
41.179.109.88,192.168.5.121,443,TCP,46,0,DROP,2025-09-26T01:53:29.712017Z,160,dos_attack,,
137.187.63.42,192.168.2.73,22,SSH,53,38,ALLOW,2025-09-25T02:03:44.716190Z,12,brute_force,,
192.168.10.252,192.168.10.151,53,TCP,476,229,ALLOW,2025-09-25T22:41:21.700834Z,2,normal,,
192.168.6.122,192.168.2.31,80,TCP,4812,85,ALLOW,2025-09-26T14:33:14.700834Z,2,normal,,
192.168.7.100,192.168.4.85,53,UDP,631,51,ALLOW,2025-09-22T23:38:49.700834Z,2,normal,,
192.168.1.182,192.168.1.71,53,TCP,964,484,ALLOW,2025-09-27T01:02:12.700834Z,2,normal,,
192.168.8.138,192.168.9.125,53,TCP,348,280,ALLOW,2025-09-28T03:00:48.700834Z,4,normal,,
137.187.63.42,192.168.2.73,22,SSH,67,27,DENY,2025-09-25T02:31:04.716190Z,18,brute_force,,
41.203.175.109,192.168.5.71,80,HTTP,484,199,ALLOW,2025-09-27T02:52:40.714579Z,6,sql_injection,/product.php?id=1 UNION SELECT password FROM users,Mozilla/5.0 (compatible; sqlmap)
192.168.10.73,192.168.7.241,443,TCP,470,174,ALLOW,2025-09-22T21:27:45.700834Z,1,normal,,
192.168.10.151,192.168.6.38,443,TCP,976,327,ALLOW,2025-09-24T10:48:31.700834Z,3,normal,,
18.12.170.59,192.168.2.251,390,TCP,11,46,REJECT,2025-09-24T01:53:26.713227Z,1,port_scan,,
192.168.1.254,192.168.3.148,53,TCP,467,72,ALLOW,2025-09-28T19:25:51.700834Z,5,normal,,
192.168.8.138,192.168.8.73,443,TCP,141,182,ALLOW,2025-09-27T18:11:26.700834Z,2,normal,,
192.168.8.218,192.168.7.100,22,TCP,461,415,ALLOW,2025-09-26T04:23:21.700834Z,4,normal,,
41.203.175.109,192.168.5.71,80,HTTP,939,401,DROP,2025-09-27T01:52:28.714579Z,2,sql_injection,/search.php?q='; DROP TABLE users; --,curl/7.68.0
192.168.1.254,192.168.2.251,443,TCP,184,114,ALLOW,2025-09-24T08:35:26.700834Z,5,normal,,
137.187.63.42,192.168.2.73,22,SSH,85,71,DROP,2025-09-25T02:13:36.716190Z,47,brute_force,,
192.168.6.205,192.168.10.162,443,TCP,330,463,ALLOW,2025-09-27T00:11:28.700834Z,4,normal,,
192.168.3.118,192.168.6.28,22,TCP,909,88,ALLOW,2025-09-22T23:43:55.700834Z,4,normal,,
192.168.10.162,192.168.6.122,443,UDP,673,122,ALLOW,2025-09-28T02:49:41.700834Z,3,normal,,
192.168.3.148,192.168.9.70,443,TCP,387,347,ALLOW,2025-09-27T00:20:05.700834Z,3,normal,,
41.179.109.88,192.168.5.121,443,TCP,53,0,ALLOW,2025-09-26T02:04:59.712017Z,81,dos_attack,,
18.12.170.59,192.168.2.251,400,TCP,43,18,DROP,2025-09-24T01:54:14.713227Z,1,port_scan,,
41.203.175.109,192.168.5.71,80,HTTP,678,233,ALLOW,2025-09-27T02:29:01.714579Z,2,sql_injection,/search.php?q='; DROP TABLE users; --,Python-urllib/3.8
41.179.109.88,192.168.5.121,443,TCP,54,0,ALLOW,2025-09-26T01:51:12.712017Z,119,dos_attack,,
192.168.6.234,192.168.2.191,80,TCP,3325,249,ALLOW,2025-09-24T10:40:32.700834Z,3,normal,,
41.179.109.88,192.168.5.121,443,TCP,20,0,ALLOW,2025-09-26T01:54:04.712017Z,121,dos_attack,,
192.168.1.52,192.168.8.64,53,TCP,122,300,ALLOW,2025-09-22T18:01:36.700834Z,4,normal,,
192.168.9.224,192.168.1.68,443,TCP,650,307,ALLOW,2025-09-28T19:54:21.700834Z,4,normal,,
41.179.109.88,192.168.5.121,443,TCP,81,0,DROP,2025-09-26T02:01:34.712017Z,75,dos_attack,,
41.179.109.88,192.168.5.121,443,TCP,14,0,DROP,2025-09-26T01:58:32.712017Z,166,dos_attack,,
18.12.170.59,192.168.2.251,170,TCP,27,50,ALLOW,2025-09-24T02:06:04.713227Z,1,port_scan,,
192.168.9.165,192.168.6.15,22,TCP,913,301,ALLOW,2025-09-22T21:33:37.700834Z,2,normal,,
41.179.109.88,192.168.5.121,443,TCP,4,0,DROP,2025-09-26T02:00:54.712017Z,147,dos_attack,,
192.168.1.68,192.168.3.27,53,TCP,836,437,ALLOW,2025-09-27T21:52:42.700834Z,2,normal,,
192.168.9.25,192.168.4.247,80,TCP,3819,195,ALLOW,2025-09-25T13:46:03.700834Z,5,normal,,
192.168.1.52,192.168.10.118,53,TCP,802,299,ALLOW,2025-09-28T14:37:09.700834Z,2,normal,,
192.168.6.234,192.168.5.145,443,TCP,279,392,ALLOW,2025-09-22T07:25:17.700834Z,5,normal,,
192.168.2.73,192.168.7.10,22,TCP,720,70,ALLOW,2025-09-23T22:51:33.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,193,31,DENY,2025-09-25T01:52:32.716190Z,25,brute_force,,
192.168.2.241,192.168.3.27,443,UDP,1012,232,ALLOW,2025-09-25T14:36:14.700834Z,1,normal,,
192.168.1.159,192.168.8.218,443,TCP,702,24,ALLOW,2025-09-27T20:29:51.700834Z,4,normal,,
18.12.170.59,192.168.2.251,730,TCP,48,42,DROP,2025-09-24T01:59:52.713227Z,1,port_scan,,
192.168.3.118,192.168.2.34,443,TCP,575,75,ALLOW,2025-09-23T00:08:34.700834Z,1,normal,,
192.168.8.218,208.67.222.222,80,TCP,270,715,ALLOW,2025-09-23T11:23:52.700834Z,3,normal,,
192.168.6.205,192.168.1.38,80,TCP,1083,288,ALLOW,2025-09-26T12:50:30.700834Z,5,normal,,
18.12.170.59,192.168.2.251,750,TCP,37,5,REJECT,2025-09-24T01:55:56.713227Z,1,port_scan,,
18.12.170.59,192.168.2.251,350,TCP,1,46,DROP,2025-09-24T01:53:22.713227Z,1,port_scan,,
192.168.3.27,192.168.5.71,22,TCP,512,264,ALLOW,2025-09-27T01:21:51.700834Z,2,normal,,
192.168.5.181,192.168.5.112,22,TCP,635,100,ALLOW,2025-09-27T05:38:52.700834Z,2,normal,,
192.168.6.28,192.168.3.148,80,TCP,1905,963,ALLOW,2025-09-22T09:04:24.700834Z,1,normal,,
192.168.9.206,192.168.9.35,22,TCP,666,441,ALLOW,2025-09-23T00:50:24.700834Z,3,normal,,
192.168.2.34,192.168.9.52,22,TCP,238,275,ALLOW,2025-09-26T05:47:06.700834Z,3,normal,,
192.168.2.73,192.168.8.49,443,TCP,117,356,ALLOW,2025-09-27T15:28:45.700834Z,1,normal,,
41.203.175.109,192.168.5.71,80,HTTP,484,394,DROP,2025-09-27T01:54:39.714579Z,2,sql_injection,/product.php?id=1 UNION SELECT password FROM users,curl/7.68.0
192.168.9.165,192.168.2.73,53,TCP,950,89,ALLOW,2025-09-28T05:53:13.700834Z,3,normal,,
41.203.175.109,192.168.5.71,80,HTTP,251,406,DROP,2025-09-27T03:03:07.714579Z,5,sql_injection,"/admin.php?id=1'; INSERT INTO admin VALUES('hacker','pass'); --",curl/7.68.0
192.168.10.252,192.168.9.179,53,TCP,941,70,ALLOW,2025-09-28T03:01:04.700834Z,3,normal,,
41.203.175.109,192.168.5.71,80,HTTP,542,272,ALLOW,2025-09-27T02:59:04.714579Z,3,sql_injection,/product.php?id=1 UNION SELECT password FROM users,curl/7.68.0
192.168.8.73,192.168.5.71,53,TCP,772,480,ALLOW,2025-09-25T19:51:12.700834Z,2,normal,,
192.168.10.157,192.168.6.122,443,TCP,568,48,ALLOW,2025-09-28T21:37:11.700834Z,5,normal,,
192.168.6.214,192.168.7.241,443,UDP,4864,201,ALLOW,2025-09-22T17:36:14.700834Z,1,normal,,
192.168.2.204,192.168.10.162,53,TCP,714,295,ALLOW,2025-09-29T01:35:33.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,132,37,DENY,2025-09-25T02:38:26.716190Z,22,brute_force,,
192.168.4.247,192.168.1.38,22,UDP,363,148,ALLOW,2025-09-27T14:00:50.700834Z,3,normal,,
41.203.175.109,192.168.5.71,80,HTTP,815,310,ALLOW,2025-09-27T02:08:50.714579Z,1,sql_injection,/product.php?id=1 UNION SELECT password FROM users,curl/7.68.0
192.168.9.70,192.168.8.231,53,TCP,405,478,ALLOW,2025-09-25T03:24:16.700834Z,4,normal,,
192.168.9.206,192.168.7.100,443,TCP,185,64,ALLOW,2025-09-25T08:25:34.700834Z,5,normal,,
192.168.2.25,192.168.7.77,443,TCP,51,436,ALLOW,2025-09-27T13:25:49.700834Z,2,normal,,
192.168.2.251,192.168.3.139,80,TCP,2701,1368,ALLOW,2025-09-23T16:57:33.700834Z,3,normal,,
192.168.10.252,192.168.2.31,53,UDP,942,357,ALLOW,2025-09-26T03:28:59.700834Z,2,normal,,
192.168.9.179,208.67.222.222,22,UDP,3534,458,ALLOW,2025-09-26T17:24:44.700834Z,5,normal,,
192.168.4.24,208.67.222.222,443,TCP,167,112,ALLOW,2025-09-25T03:28:02.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,97,0,DROP,2025-09-26T02:04:08.712017Z,116,dos_attack,,
192.168.8.64,1.1.1.1,53,UDP,780,54,ALLOW,2025-09-22T05:25:49.700834Z,5,normal,,
192.168.8.64,192.168.6.214,443,TCP,476,486,ALLOW,2025-09-24T00:16:42.700834Z,2,normal,,
192.168.7.134,192.168.1.38,443,TCP,863,161,ALLOW,2025-09-22T06:14:23.700834Z,2,normal,,
192.168.8.138,192.168.10.73,53,TCP,564,492,ALLOW,2025-09-26T23:56:14.700834Z,1,normal,,
41.179.109.88,192.168.5.121,443,TCP,34,0,ALLOW,2025-09-26T01:52:04.712017Z,195,dos_attack,,
192.168.7.100,192.168.8.49,443,UDP,3706,735,ALLOW,2025-09-26T16:30:07.700834Z,3,normal,,
192.168.2.34,192.168.4.85,443,TCP,4559,401,ALLOW,2025-09-25T16:49:05.700834Z,2,normal,,
192.168.1.140,192.168.7.188,443,TCP,2290,158,ALLOW,2025-09-26T16:11:05.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,127,62,ALLOW,2025-09-25T02:24:12.716190Z,39,brute_force,,
41.203.175.109,192.168.5.71,80,HTTP,845,476,ALLOW,2025-09-27T02:00:10.714579Z,6,sql_injection,/login.php?user=admin' or '1'='1,Python-urllib/3.8
137.187.63.42,192.168.2.73,22,SSH,99,38,ALLOW,2025-09-25T02:22:13.716190Z,24,brute_force,,
18.12.170.59,192.168.2.251,290,TCP,25,4,ALLOW,2025-09-24T01:57:40.713227Z,1,port_scan,,
192.168.4.247,192.168.2.123,443,TCP,153,391,ALLOW,2025-09-28T09:09:43.700834Z,2,normal,,
18.12.170.59,192.168.2.251,30,TCP,38,7,ALLOW,2025-09-24T01:54:36.713227Z,1,port_scan,,
192.168.6.38,192.168.10.252,53,UDP,867,59,ALLOW,2025-09-25T07:09:17.700834Z,3,normal,,
137.187.63.42,192.168.2.73,22,SSH,162,28,DROP,2025-09-25T02:11:19.716190Z,48,brute_force,,
192.168.6.234,192.168.2.227,443,UDP,924,31,ALLOW,2025-09-24T02:35:09.700834Z,3,normal,,
18.12.170.59,192.168.2.251,450,TCP,32,28,DROP,2025-09-24T01:55:17.713227Z,1,port_scan,,
41.179.109.88,192.168.5.121,443,TCP,50,0,DROP,2025-09-26T01:52:50.712017Z,101,dos_attack,,
18.12.170.59,192.168.2.251,280,TCP,42,20,REJECT,2025-09-24T02:10:44.713227Z,1,port_scan,,
41.179.109.88,192.168.5.121,443,TCP,46,0,DROP,2025-09-26T01:52:04.712017Z,171,dos_attack,,
192.168.10.198,192.168.8.73,443,UDP,771,464,ALLOW,2025-09-25T21:22:46.700834Z,3,normal,,
192.168.4.58,192.168.10.27,443,TCP,1082,65,ALLOW,2025-09-25T14:09:31.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,97,68,DROP,2025-09-25T02:48:34.716190Z,26,brute_force,,
18.12.170.59,192.168.2.251,190,TCP,36,24,DROP,2025-09-24T01:53:06.713227Z,1,port_scan,,
192.168.1.159,192.168.3.27,443,TCP,600,444,ALLOW,2025-09-23T08:07:19.700834Z,1,normal,,
192.168.2.191,192.168.5.225,53,TCP,231,490,ALLOW,2025-09-26T05:06:15.700834Z,2,normal,,
192.168.6.205,192.168.1.38,53,UDP,724,366,ALLOW,2025-09-27T09:26:41.700834Z,4,normal,,
192.168.8.216,192.168.1.182,22,TCP,473,490,ALLOW,2025-09-23T18:02:41.700834Z,1,normal,,
18.12.170.59,192.168.2.251,150,TCP,48,37,DROP,2025-09-24T02:02:13.713227Z,1,port_scan,,
137.187.63.42,192.168.2.73,22,SSH,104,43,DENY,2025-09-25T01:56:40.716190Z,39,brute_force,,
137.187.63.42,192.168.2.73,22,SSH,194,21,DROP,2025-09-25T01:59:24.716190Z,43,brute_force,,
192.168.4.247,192.168.6.205,80,TCP,4008,1618,ALLOW,2025-09-23T16:50:50.700834Z,5,normal,,
41.179.109.88,192.168.5.121,443,TCP,89,0,DROP,2025-09-26T02:05:54.712017Z,176,dos_attack,,
192.168.5.112,91.54.172.69,443,TCP,483,19154,ALLOW,2025-09-28T04:04:04.715521Z,1,data_exfiltration,,
192.168.8.64,192.168.5.181,22,UDP,239,209,ALLOW,2025-09-28T16:20:21.700834Z,4,normal,,
18.12.170.59,192.168.2.251,20,TCP,45,29,ALLOW,2025-09-24T01:51:04.713227Z,1,port_scan,,
192.168.4.52,192.168.5.112,22,TCP,947,295,ALLOW,2025-09-28T07:21:24.700834Z,4,normal,,
192.168.7.134,192.168.7.134,53,TCP,81,436,ALLOW,2025-09-28T05:34:39.700834Z,5,normal,,
192.168.4.52,192.168.1.230,22,TCP,309,177,ALLOW,2025-09-28T19:28:50.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,85,80,DROP,2025-09-25T01:58:43.716190Z,13,brute_force,,
192.168.9.50,192.168.9.124,53,TCP,343,341,ALLOW,2025-09-26T21:46:11.700834Z,4,normal,,
192.168.8.252,192.168.4.26,80,UDP,343,457,ALLOW,2025-09-26T10:40:56.700834Z,2,normal,,
192.168.1.254,192.168.8.73,22,TCP,234,232,ALLOW,2025-09-26T04:52:14.700834Z,4,normal,,
192.168.5.145,192.168.2.241,443,TCP,65,272,ALLOW,2025-09-23T04:07:22.700834Z,3,normal,,
192.168.2.123,8.8.8.8,22,TCP,619,438,ALLOW,2025-09-22T07:36:09.700834Z,1,normal,,
18.12.170.59,192.168.2.251,370,TCP,9,39,ALLOW,2025-09-24T01:59:14.713227Z,1,port_scan,,
18.12.170.59,192.168.2.251,260,TCP,41,9,REJECT,2025-09-24T01:55:22.713227Z,1,port_scan,,
192.168.4.85,192.168.4.192,443,TCP,134,300,ALLOW,2025-09-27T16:13:51.700834Z,2,normal,,
192.168.3.148,192.168.2.191,53,UDP,335,94,ALLOW,2025-09-27T06:21:21.700834Z,2,normal,,
192.168.8.49,192.168.7.196,53,TCP,211,228,ALLOW,2025-09-22T03:21:37.700834Z,2,normal,,
192.168.6.28,192.168.6.205,22,TCP,710,58,ALLOW,2025-09-24T21:56:51.700834Z,5,normal,,
192.168.6.38,192.168.4.52,443,TCP,484,329,ALLOW,2025-09-24T19:36:10.700834Z,2,normal,,
192.168.4.160,192.168.6.24,22,UDP,681,357,ALLOW,2025-09-27T13:06:40.700834Z,5,normal,,
192.168.2.241,192.168.8.64,22,UDP,910,35,ALLOW,2025-09-23T21:20:21.700834Z,5,normal,,
192.168.6.135,192.168.6.38,53,TCP,1820,1144,ALLOW,2025-09-22T16:51:26.700834Z,5,normal,,
192.168.9.50,1.1.1.1,22,TCP,767,451,ALLOW,2025-09-27T14:45:36.700834Z,4,normal,,
192.168.8.138,1.1.1.1,53,TCP,2380,1590,ALLOW,2025-09-24T16:24:54.700834Z,5,normal,,
192.168.9.35,192.168.9.203,443,UDP,543,359,ALLOW,2025-09-27T11:50:29.700834Z,2,normal,,
192.168.5.225,192.168.4.49,22,TCP,704,425,ALLOW,2025-09-27T08:32:12.700834Z,3,normal,,
192.168.4.113,192.168.7.115,53,TCP,659,182,ALLOW,2025-09-28T12:33:16.700834Z,5,normal,,
192.168.2.251,192.168.1.176,22,TCP,728,225,ALLOW,2025-09-28T02:10:00.700834Z,4,normal,,
192.168.6.135,192.168.1.33,80,UDP,3318,797,ALLOW,2025-09-26T15:23:06.700834Z,5,normal,,
192.168.9.224,192.168.1.159,53,TCP,4512,605,ALLOW,2025-09-24T16:10:45.700834Z,2,normal,,
192.168.1.182,192.168.3.126,53,TCP,852,448,ALLOW,2025-09-23T06:51:15.700834Z,2,normal,,
137.187.63.42,192.168.2.73,22,SSH,93,61,DENY,2025-09-25T03:46:20.716190Z,12,brute_force,,
192.168.5.112,91.54.172.69,21,TCP,198,82359,ALLOW,2025-09-28T03:18:51.715521Z,1,data_exfiltration,,
192.168.2.204,192.168.5.145,22,TCP,3709,783,ALLOW,2025-09-25T09:26:29.700834Z,5,normal,,
18.12.170.59,192.168.2.251,850,TCP,25,44,ALLOW,2025-09-24T02:00:50.713227Z,1,port_scan,,
192.168.4.113,192.168.3.42,443,UDP,4115,785,ALLOW,2025-09-23T16:49:12.700834Z,4,normal,,
192.168.6.234,192.168.6.205,22,TCP,178,127,ALLOW,2025-09-24T19:50:44.700834Z,1,normal,,
18.12.170.59,192.168.2.251,110,TCP,13,24,DROP,2025-09-24T01:58:22.713227Z,1,port_scan,,
192.168.7.188,192.168.3.81,443,TCP,491,1763,ALLOW,2025-09-24T16:48:51.700834Z,4,normal,,
41.179.109.88,192.168.5.121,443,TCP,100,0,ALLOW,2025-09-26T02:06:24.712017Z,78,dos_attack,,
